"<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>"
"2025.05.21	17:00:00	97255.77	97393.37	97227.15	97391.27	3600	0	78"
"2025.05.21	18:00:00	97391.21	97404.58	97313.57	97320.04	3600	0	78"
"2025.05.21	19:00:00	97319.98	97348.74	97272.97	97345.99	3600	0	78"
"2025.05.21	20:00:00	97345.93	97405.01	97318.56	97399.49	3600	0	78"
"2025.05.21	21:00:00	97399.43	97499.27	97395.89	97444.02	3600	0	78"
"2025.05.21	22:00:00	97443.96	97464.30	97373.51	97445.28	3600	0	78"
"2025.05.21	23:00:00	97445.22	97462.87	97387.63	97408.18	3600	0	78"
"2025.05.22	00:00:00	97408.12	97408.12	97278.96	97278.96	3600	0	78"
"2025.05.22	01:00:00	97278.90	97310.01	97252.69	97296.62	3600	0	78"
"2025.05.22	02:00:00	97296.56	97335.99	97248.08	97306.89	3600	0	78"
"2025.05.22	03:00:00	97306.83	97365.81	97269.45	97288.98	3600	0	78"
"2025.05.22	04:00:00	97288.92	97354.06	97218.42	97240.28	3600	0	78"
"2025.05.22	05:00:00	97240.22	97256.93	97138.59	97153.60	3600	0	78"
"2025.05.22	06:00:00	97153.54	97179.25	97085.44	97085.44	3600	0	78"
"2025.05.22	07:00:00	97085.38	97085.38	96985.87	96999.91	3600	0	78"
"2025.05.22	08:00:00	96999.85	97032.32	96940.18	96940.18	3600	0	78"
"2025.05.22	09:00:00	96940.12	96940.12	96858.80	96867.25	3600	0	78"
"2025.05.22	10:00:00	96867.19	96949.47	96805.65	96897.38	3600	0	78"
"2025.05.22	11:00:00	96897.32	96953.18	96835.52	96876.12	3600	0	78"
"2025.05.22	12:00:00	96876.06	97025.39	96843.60	97019.03	3600	0	78"
"2025.05.22	13:00:00	97018.97	97106.87	96987.17	97032.98	3600	0	78"
"2025.05.22	14:00:00	97032.92	97088.59	97003.24	97003.24	3600	0	78"
"2025.05.22	15:00:00	97003.18	97043.45	96956.52	96989.02	3600	0	78"
"2025.05.22	16:00:00	96988.96	96996.75	96918.15	96970.06	3600	0	78"
"2025.05.22	17:00:00	96970.00	96982.37	96895.37	96922.58	3600	0	78"
"2025.05.22	18:00:00	96922.52	96943.32	96861.67	96906.10	3600	0	78"
"2025.05.22	19:00:00	96906.04	96936.91	96771.10	96771.10	3601	0	78"
"2025.05.22	20:00:00	96771.04	96786.36	96693.97	96785.76	3600	0	78"
"2025.05.22	21:00:00	96785.70	96892.96	96752.16	96875.17	3600	0	78"
"2025.05.22	22:00:00	96875.11	96939.85	96860.65	96872.83	3600	0	78"
"2025.05.22	23:00:00	96872.77	96882.56	96784.06	96804.08	3600	0	78"
"2025.05.23	00:00:00	96804.02	96825.85	96726.94	96796.75	3600	0	78"
"2025.05.23	01:00:00	96796.69	96816.51	96712.93	96743.09	3600	0	78"
"2025.05.23	02:00:00	96743.03	96889.76	96718.07	96854.12	3600	0	78"
"2025.05.23	03:00:00	96854.06	97024.81	96823.94	96995.82	3600	0	78"
"2025.05.23	04:00:00	96995.76	97082.27	96985.32	97053.89	3600	0	78"
"2025.05.23	05:00:00	97053.83	97077.41	96974.33	97024.37	3600	0	78"
"2025.05.23	06:00:00	97024.31	97180.67	96991.55	97179.65	3600	0	78"
"2025.05.23	07:00:00	97179.59	97179.59	97044.93	97064.34	3600	0	78"
"2025.05.23	08:00:00	97064.28	97064.28	96954.23	97002.44	3600	0	78"
"2025.05.23	09:00:00	97002.38	97011.19	96940.96	96949.24	3600	0	78"
"2025.05.23	10:00:00	96949.18	96980.44	96905.26	96972.61	3600	0	78"
"2025.05.23	11:00:00	96972.55	97027.72	96948.72	97008.22	3600	0	78"
"2025.05.23	12:00:00	97008.16	97113.11	97004.56	97078.39	3600	0	78"
"2025.05.23	13:00:00	97078.33	97101.64	97019.12	97056.31	3600	0	78"
"2025.05.23	14:00:00	97056.25	97068.65	97007.88	97059.65	3600	0	78"
"2025.05.23	15:00:00	97059.59	97095.51	96972.06	97004.38	3600	0	78"
"2025.05.23	16:00:00	97004.32	97004.32	96861.02	96861.02	3600	0	78"
"2025.05.23	17:00:00	96860.96	96873.05	96733.56	96733.56	3600	0	78"
"2025.05.23	18:00:00	96733.50	96750.24	96684.60	96703.13	3600	0	78"
"2025.05.23	19:00:00	96703.07	96771.58	96683.17	96722.02	3600	0	78"
"2025.05.23	20:00:00	96721.96	96859.48	96700.30	96833.74	3600	0	78"
"2025.05.23	21:00:00	96833.68	96928.33	96811.28	96892.64	3600	0	78"
"2025.05.23	22:00:00	96892.58	96892.58	96780.79	96780.79	3600	0	78"
"2025.05.23	23:00:00	96780.73	96811.42	96724.01	96726.85	3600	0	78"
"2025.05.24	00:00:00	96726.79	96768.18	96683.52	96683.52	3600	0	78"
"2025.05.24	01:00:00	96683.46	96724.23	96658.34	96684.93	3600	0	78"
"2025.05.24	02:00:00	96684.87	96726.40	96669.69	96671.64	3600	0	78"
"2025.05.24	03:00:00	96671.58	96677.01	96618.57	96674.37	3600	0	78"
"2025.05.24	04:00:00	96674.31	96753.92	96646.71	96723.88	3600	0	78"
"2025.05.24	05:00:00	96723.82	96794.56	96692.99	96794.08	3600	0	78"
"2025.05.24	06:00:00	96794.02	96794.02	96691.37	96760.84	3600	0	78"
"2025.05.24	07:00:00	96760.78	96794.87	96700.00	96780.47	3600	0	78"
"2025.05.24	08:00:00	96780.41	96780.41	96695.44	96725.57	3600	0	78"
"2025.05.24	09:00:00	96725.51	96815.75	96708.10	96770.08	3600	0	78"
"2025.05.24	10:00:00	96770.02	96969.49	96747.70	96950.77	3600	0	78"
"2025.05.24	11:00:00	96950.71	97091.13	96940.21	97048.95	3600	0	78"
"2025.05.24	12:00:00	97048.89	97094.85	97019.08	97019.58	3600	0	78"
"2025.05.24	13:00:00	97019.52	97097.83	96948.19	96948.19	3600	0	78"
"2025.05.24	14:00:00	96948.13	96990.09	96881.27	96889.16	3600	0	78"
"2025.05.24	15:00:00	96889.10	96927.41	96821.89	96905.63	3600	0	78"
"2025.05.24	16:00:00	96905.57	96905.57	96804.90	96877.08	3600	0	78"
"2025.05.24	17:00:00	96877.02	96884.96	96765.25	96765.90	3600	0	78"
"2025.05.24	18:00:00	96765.84	96859.73	96753.06	96819.83	3600	0	78"
"2025.05.24	19:00:00	96819.77	96853.14	96760.97	96814.32	3600	0	78"
"2025.05.24	20:00:00	96814.26	96973.23	96769.20	96902.43	3600	0	78"
"2025.05.24	21:00:00	96902.37	97038.76	96898.89	96941.77	3600	0	78"
"2025.05.24	22:00:00	96941.71	96986.59	96902.35	96945.24	3600	0	78"
"2025.05.24	23:00:00	96945.18	97039.40	96891.69	97034.60	3600	0	78"
"2025.05.25	00:00:00	97034.54	97109.00	96932.13	96932.13	3600	0	78"
"2025.05.25	01:00:00	96932.07	96969.75	96853.00	96853.00	3600	0	78"
"2025.05.25	02:00:00	96852.94	96970.14	96801.16	96958.56	3600	0	78"
"2025.05.25	03:00:00	96958.50	97059.30	96956.22	97044.04	3600	0	78"
"2025.05.25	04:00:00	97043.98	97056.79	96971.21	96994.55	3600	0	78"
"2025.05.25	05:00:00	96994.49	97127.19	96979.25	97020.57	3600	0	78"
"2025.05.25	06:00:00	97020.51	97060.45	96940.54	97050.07	3600	0	78"
"2025.05.25	07:00:00	97050.01	97147.38	97008.37	97126.33	3600	0	78"
"2025.05.25	08:00:00	97126.27	97248.43	97114.51	97214.86	3600	0	78"
"2025.05.25	09:00:00	97214.80	97264.55	97194.75	97209.53	3536	0	78"
"2025.05.25	10:00:00	97209.47	97209.47	97088.99	97171.67	3600	0	78"
"2025.05.25	11:00:00	97171.61	97207.41	97111.10	97126.49	3600	0	78"
"2025.05.25	12:00:00	97126.43	97199.63	97100.66	97192.01	3600	0	78"
"2025.05.25	13:00:00	97191.95	97204.69	97110.85	97186.33	3600	0	78"
"2025.05.25	14:00:00	97186.27	97204.63	97120.32	97142.82	3600	0	78"
"2025.05.25	15:00:00	97142.76	97174.42	97082.49	97101.37	3600	0	78"
"2025.05.25	16:00:00	97101.31	97176.13	97095.43	97131.69	3600	0	78"
"2025.05.25	17:00:00	97131.63	97146.71	97046.49	97066.31	3600	0	78"
"2025.05.25	18:00:00	97066.25	97086.02	96974.79	96974.79	3600	0	78"
"2025.05.25	19:00:00	96974.73	96998.51	96890.76	96904.17	3600	0	78"
"2025.05.25	20:00:00	96904.11	96904.11	96792.81	96867.29	3600	0	78"
"2025.05.25	21:00:00	96867.23	96925.39	96822.08	96911.03	3600	0	78"
"2025.05.25	22:00:00	96910.97	96984.41	96836.32	96964.07	3600	0	78"
"2025.05.25	23:00:00	96964.01	97011.21	96933.81	96994.93	3600	0	78"
"2025.05.26	00:00:00	96994.87	97168.65	96992.59	97130.55	3600	0	78"
"2025.05.26	01:00:00	97130.49	97131.76	97022.62	97022.62	3600	0	78"
"2025.05.26	02:00:00	97022.56	97119.38	97003.18	97073.48	3600	0	78"
"2025.05.26	03:00:00	97073.42	97196.95	97071.74	97131.94	3600	0	78"
"2025.05.26	04:00:00	97131.88	97233.95	97129.00	97210.67	3600	0	78"
"2025.05.26	05:00:00	97210.61	97321.88	97180.85	97292.32	3600	0	78"
"2025.05.26	06:00:00	97292.26	97292.26	97198.59	97219.13	3600	0	78"
"2025.05.26	07:00:00	97219.07	97292.02	97215.77	97221.30	3600	0	78"
"2025.05.26	08:00:00	97221.24	97302.18	97203.66	97253.12	3600	0	78"
"2025.05.26	09:00:00	97253.06	97302.41	97231.33	97231.33	3600	0	78"
"2025.05.26	10:00:00	97231.27	97249.12	97190.75	97224.15	3600	0	78"
"2025.05.26	11:00:00	97224.09	97347.65	97212.75	97322.30	3600	0	78"
"2025.05.26	12:00:00	97366.78	97482.81	97359.08	97446.31	3600	0	78"
"2025.05.26	13:00:00	97446.25	97460.63	97361.78	97391.44	3600	0	78"
"2025.05.26	14:00:00	97391.38	97459.47	97390.48	97440.52	3600	0	78"
"2025.05.26	15:00:00	97440.46	97462.50	97372.92	97379.63	3600	0	78"
"2025.05.26	16:00:00	97379.57	97423.47	97358.08	97378.23	3600	0	78"
"2025.05.26	17:00:00	97378.17	97378.17	97243.14	97249.31	3600	0	78"
"2025.05.26	18:00:00	97249.25	97249.25	97115.21	97157.38	3600	0	78"
"2025.05.26	19:00:00	97157.32	97157.32	97061.90	97124.00	3600	0	78"
"2025.05.26	20:00:00	97123.94	97123.94	97008.00	97022.58	3600	0	78"
"2025.05.26	21:00:00	97022.52	97154.65	97018.02	97129.63	3600	0	78"
"2025.05.26	22:00:00	97129.57	97144.01	97039.79	97039.79	3600	0	78"
"2025.05.26	23:00:00	97039.73	97046.27	96913.49	96913.49	3600	0	78"
"2025.05.27	00:00:00	96913.43	97002.68	96883.37	96932.91	3600	0	78"
"2025.05.27	01:00:00	96932.85	96989.99	96918.79	96977.63	3600	0	78"
"2025.05.27	02:00:00	96977.57	97038.09	96956.81	97018.82	3600	0	78"
"2025.05.27	03:00:00	97018.76	97065.71	96980.36	97010.65	3600	0	78"
"2025.05.27	04:00:00	97010.59	97022.49	96947.62	96984.08	3600	0	78"
"2025.05.27	05:00:00	96984.02	96984.02	96910.40	96946.30	3600	0	78"
"2025.05.27	06:00:00	96946.24	96975.56	96860.58	96869.68	3600	0	78"
"2025.05.27	07:00:00	96869.62	96904.06	96774.24	96846.70	3600	0	78"
"2025.05.27	08:00:00	96846.64	96882.06	96810.21	96850.40	3601	0	78"
"2025.05.27	09:00:00	96850.34	96991.16	96845.18	96898.15	3599	0	78"
"2025.05.27	10:00:00	96898.09	96920.42	96808.54	96879.09	3601	0	78"
"2025.05.27	11:00:00	96879.03	97010.52	96825.59	96992.46	3558	0	78"
"2025.05.27	12:00:00	96992.40	97134.87	96992.16	97126.89	3600	0	78"
"2025.05.27	13:00:00	97126.83	97271.77	97120.05	97237.40	3600	0	78"
"2025.05.27	14:00:00	97237.34	97418.96	97206.92	97372.76	3600	0	78"
"2025.05.27	15:00:00	97372.70	97395.00	97311.19	97311.19	3600	0	78"
"2025.05.27	16:00:00	97311.13	97312.29	97234.55	97250.11	3601	0	78"
"2025.05.27	17:00:00	97250.05	97437.01	97231.63	97427.11	3600	0	78"
"2025.05.27	18:00:00	97427.05	97534.14	97398.50	97530.48	3600	0	78"
"2025.05.27	19:00:00	97530.42	97816.73	97523.10	97812.77	3600	0	78"
"2025.05.27	20:00:00	97812.71	97829.78	97696.94	97696.94	3600	0	78"
"2025.05.27	21:00:00	97696.88	97782.79	97619.71	97665.00	3600	0	78"
"2025.05.27	22:00:00	97664.94	97664.94	97571.69	97589.66	3600	0	78"
"2025.05.27	23:00:00	97589.60	97637.02	97561.13	97593.61	3600	0	78"
"2025.05.28	00:00:00	97593.55	97598.53	97531.30	97562.56	3600	0	78"
"2025.05.28	01:00:00	97562.50	97562.50	97417.27	97417.27	3552	0	78"
"2025.05.28	02:00:00	97417.21	97447.15	97350.21	97373.37	3600	0	78"
"2025.05.28	03:00:00	97373.31	97401.40	97321.77	97334.06	3600	0	78"
"2025.05.28	04:00:00	97334.00	97430.50	97308.36	97415.68	3600	0	78"
"2025.05.28	05:00:00	97415.62	97451.40	97331.62	97331.62	3600	0	78"
"2025.05.28	06:00:00	97331.56	97338.50	97221.95	97278.20	3600	0	78"
"2025.05.28	07:00:00	97278.14	97407.19	97271.72	97325.03	3600	0	78"
"2025.05.28	08:00:00	97324.97	97398.55	97293.20	97398.13	3600	0	78"
"2025.05.28	09:00:00	97398.07	97439.28	97336.41	97364.87	3600	0	78"
"2025.05.28	10:00:00	97364.81	97375.81	97248.01	97248.19	3600	0	78"
"2025.05.28	11:00:00	97248.13	97394.58	97245.91	97364.05	3600	0	78"
"2025.05.28	12:00:00	97363.99	97363.99	97279.48	97279.48	3600	0	78"
"2025.05.28	13:00:00	97279.42	97440.09	97235.51	97420.23	3600	0	78"
"2025.05.28	14:00:00	97420.17	97548.92	97414.28	97491.43	3600	0	78"
"2025.05.28	15:00:00	97491.37	97491.37	97377.76	97426.93	3600	0	78"
"2025.05.28	16:00:00	97426.87	97508.75	97392.31	97508.57	3600	0	78"
"2025.05.28	17:00:00	97508.51	97612.70	97476.71	97593.91	3600	0	78"
"2025.05.28	18:00:00	97593.85	97600.04	97539.34	97551.56	3600	0	78"
"2025.05.28	19:00:00	97551.50	97551.50	97437.33	97480.70	3600	0	78"
"2025.05.28	20:00:00	97480.64	97494.68	97403.84	97479.32	3600	0	78"
"2025.05.28	21:00:00	97479.26	97551.09	97461.31	97481.01	3600	0	78"
"2025.05.28	22:00:00	97480.95	97691.48	97480.05	97607.78	3600	0	78"
"2025.05.28	23:00:00	97607.72	97677.58	97573.34	97624.66	3600	0	78"
"2025.05.29	00:00:00	97624.60	97693.23	97576.14	97641.39	3600	0	78"
"2025.05.29	01:00:00	97641.33	97644.46	97557.28	97590.61	3600	0	78"
"2025.05.29	02:00:00	97590.55	97645.37	97527.01	97536.71	3600	0	78"
"2025.05.29	03:00:00	97536.65	97692.03	97532.27	97634.16	3600	0	78"
"2025.05.29	04:00:00	97634.10	97704.98	97582.20	97704.98	3600	0	78"
"2025.05.29	05:00:00	97704.92	97724.58	97619.85	97659.08	3600	0	78"
"2025.05.29	06:00:00	97659.02	97742.74	97650.92	97734.54	3600	0	78"
"2025.05.29	07:00:00	97734.48	97734.48	97631.49	97631.49	3600	0	78"
"2025.05.29	08:00:00	97631.43	97642.19	97430.93	97430.93	3600	0	78"
"2025.05.29	09:00:00	97430.87	97563.15	97418.51	97553.43	3600	0	78"
"2025.05.29	10:00:00	97553.37	97671.18	97552.71	97618.47	3600	0	78"
"2025.05.29	11:00:00	97618.41	97691.89	97608.92	97608.92	3600	0	78"
"2025.05.29	12:00:00	97608.86	97721.62	97528.10	97719.16	3600	0	78"
"2025.05.29	13:00:00	97719.10	97744.61	97663.29	97663.29	3600	0	78"
"2025.05.29	14:00:00	97663.23	97777.56	97660.95	97683.85	3600	0	78"
"2025.05.29	15:00:00	97683.79	97723.01	97656.42	97689.84	3600	0	78"
"2025.05.29	16:00:00	97689.78	97763.89	97663.52	97679.59	3600	0	78"
"2025.05.29	17:00:00	97679.53	97741.28	97655.97	97719.44	3600	0	78"
"2025.05.29	18:00:00	97719.38	97731.39	97602.75	97643.71	3600	0	78"
"2025.05.29	19:00:00	97643.65	97677.92	97602.87	97646.17	3600	0	78"
"2025.05.29	20:00:00	97646.11	97744.15	97642.93	97723.67	3600	0	78"
"2025.05.29	21:00:00	97723.61	97723.61	97638.08	97717.35	3600	0	78"
"2025.05.29	22:00:00	97717.29	97752.27	97610.13	97747.71	3600	0	78"
"2025.05.29	23:00:00	97747.65	97771.69	97681.54	97715.95	3600	0	78"
"2025.05.30	00:00:00	97715.89	97828.19	97680.39	97820.99	3600	0	78"
"2025.05.30	01:00:00	97820.93	97907.41	97797.19	97797.19	3600	0	78"
"2025.05.30	02:00:00	97797.13	97835.43	97754.12	97773.14	3600	0	78"
"2025.05.30	03:00:00	97773.08	97802.12	97664.80	97664.80	3600	0	78"
"2025.05.30	04:00:00	97664.74	97763.13	97645.72	97737.15	3600	0	78"
"2025.05.30	05:00:00	97737.09	97852.46	97731.69	97841.72	3600	0	78"
"2025.05.30	06:00:00	97841.66	97907.38	97780.16	97895.50	3600	0	78"
"2025.05.30	07:00:00	97895.44	97946.88	97838.46	97901.75	3600	0	78"
"2025.05.30	08:00:00	97901.69	98043.34	97885.01	98006.11	3600	0	78"
"2025.05.30	09:00:00	98006.05	98076.77	97973.45	97984.46	3600	0	78"
"2025.05.30	10:00:00	97984.40	98053.66	97940.06	98030.62	3600	0	78"
"2025.05.30	11:00:00	98030.56	98133.73	97993.74	98129.89	3600	0	78"
"2025.05.30	12:00:00	98129.83	98145.34	98075.31	98111.74	3600	0	78"
"2025.05.30	13:00:00	98111.68	98199.43	98104.93	98189.71	3600	0	78"
"2025.05.30	14:00:00	98189.65	98267.19	98154.36	98190.69	3600	0	78"
"2025.05.30	15:00:00	98190.63	98372.24	98168.67	98364.67	3485	0	78"
"2025.05.30	16:00:00	98364.61	98424.57	98341.68	98352.08	3600	0	78"
"2025.05.30	17:00:00	98352.02	98380.80	98260.49	98282.66	3600	0	78"
"2025.05.30	18:00:00	98282.60	98482.32	98277.08	98480.16	3600	0	78"
"2025.05.30	19:00:00	98480.10	98528.85	98417.02	98516.01	3600	0	78"
"2025.05.30	20:00:00	98515.95	98515.95	98439.85	98446.47	3600	0	78"
"2025.05.30	21:00:00	98446.41	98446.41	98347.88	98380.13	3600	0	78"
"2025.05.30	22:00:00	98380.07	98392.74	98334.62	98358.65	3600	0	78"
"2025.05.30	23:00:00	98358.59	98414.82	98277.69	98333.40	3600	0	78"
"2025.05.31	00:00:00	98333.34	98392.02	98320.22	98380.13	3600	0	78"
"2025.05.31	01:00:00	98380.07	98380.07	98243.02	98320.70	3600	0	78"
"2025.05.31	02:00:00	98320.64	98331.04	98245.91	98245.91	3600	0	78"
"2025.05.31	03:00:00	98245.85	98271.34	98196.17	98244.22	3600	0	78"
"2025.05.31	04:00:00	98244.16	98276.62	98171.20	98189.35	3600	0	78"
"2025.05.31	05:00:00	98189.29	98198.35	98106.91	98120.76	3600	0	78"
"2025.05.31	06:00:00	98120.70	98185.21	98095.70	98156.71	3519	0	78"
"2025.05.31	07:00:00	98156.65	98156.65	98072.81	98083.41	3600	0	78"
"2025.05.31	08:00:00	98083.35	98083.35	97998.91	98036.37	3600	0	78"
"2025.05.31	09:00:00	98036.31	98036.31	97905.77	97905.77	3600	0	78"
"2025.05.31	10:00:00	97905.71	98037.28	97899.35	97974.94	3600	0	78"
"2025.05.31	11:00:00	97974.88	97974.88	97880.47	97889.25	3600	0	78"
"2025.05.31	12:00:00	97889.19	97920.65	97837.80	97915.37	3600	0	78"
"2025.05.31	13:00:00	97915.31	97924.95	97824.42	97874.55	3600	0	78"
"2025.05.31	14:00:00	97874.49	97874.49	97771.58	97772.84	3600	0	78"
"2025.05.31	15:00:00	97772.78	98023.20	97735.28	98007.80	3601	0	78"
"2025.05.31	16:00:00	98007.74	98019.76	97900.08	97935.40	3599	0	78"
"2025.05.31	17:00:00	97935.34	97991.43	97861.62	97988.19	3601	0	78"
"2025.05.31	18:00:00	97988.13	98067.55	97987.95	98006.28	3600	0	78"
"2025.05.31	19:00:00	98006.22	98104.68	97999.14	98014.50	3600	0	78"
"2025.05.31	20:00:00	98014.44	98055.22	97971.99	97971.99	3600	0	78"
"2025.05.31	21:00:00	97971.93	98161.97	97945.76	98160.05	3600	0	78"
"2025.05.31	22:00:00	98159.99	98200.19	98082.78	98187.05	3600	0	78"
"2025.05.31	23:00:00	98186.99	98222.47	98136.09	98136.09	3600	0	78"
"2025.06.01	00:00:00	98136.03	98204.33	98090.25	98200.01	3600	0	78"
"2025.06.01	01:00:00	98199.95	98199.95	98067.08	98110.90	3600	0	78"
"2025.06.01	02:00:00	98110.84	98137.40	98017.11	98017.11	3600	0	78"
"2025.06.01	03:00:00	98017.05	98128.84	97981.44	98110.00	3600	0	78"
"2025.06.01	04:00:00	98109.94	98143.94	98074.68	98131.94	3600	0	78"
"2025.06.01	05:00:00	98131.88	98233.01	98113.45	98195.60	3600	0	78"
"2025.06.01	06:00:00	98195.54	98243.15	98164.83	98210.62	3600	0	78"
"2025.06.01	07:00:00	98210.56	98304.61	98176.60	98300.17	3600	0	78"
"2025.06.01	08:00:00	98300.11	98310.60	98186.61	98187.56	3600	0	78"
"2025.06.01	09:00:00	98187.50	98236.24	98174.57	98198.58	3458	0	78"
"2025.06.01	10:00:00	98198.52	98284.29	98160.30	98173.07	3600	0	78"
"2025.06.01	11:00:00	98173.01	98219.37	98125.23	98138.37	3600	0	78"
"2025.06.01	12:00:00	98138.31	98155.30	97966.90	98006.76	3600	0	78"
"2025.06.01	13:00:00	98006.70	98094.15	97998.30	98036.51	3600	0	78"
"2025.06.01	14:00:00	98036.45	98067.04	97928.19	97928.19	3472	0	78"
"2025.06.01	15:00:00	97928.13	97976.83	97898.66	97930.03	3600	0	78"
"2025.06.01	16:00:00	97929.97	97929.97	97803.12	97870.59	3600	0	78"
"2025.06.01	17:00:00	97870.53	97870.53	97771.41	97825.27	3600	0	78"
"2025.06.01	18:00:00	97825.21	97975.91	97815.79	97974.42	3600	0	78"
"2025.06.01	19:00:00	97974.36	98101.79	97966.86	98098.13	3600	0	78"
"2025.06.01	20:00:00	98098.07	98156.88	98080.02	98148.69	3600	0	78"
"2025.06.01	21:00:00	98148.63	98237.68	98147.01	98220.04	3600	0	78"
"2025.06.01	22:00:00	98219.98	98242.00	98158.48	98229.40	3600	0	78"
"2025.06.01	23:00:00	98229.34	98324.44	98229.16	98318.80	3600	0	78"
"2025.06.02	00:00:00	98318.74	98347.70	98265.11	98293.85	3600	0	78"
"2025.06.02	01:00:00	98293.79	98350.25	98247.23	98294.26	3600	0	78"
"2025.06.02	02:00:00	98294.20	98426.84	98277.53	98367.14	3600	0	78"
"2025.06.02	03:00:00	98367.08	98561.00	98342.06	98549.08	3600	0	78"
"2025.06.02	04:00:00	98549.02	98663.89	98532.70	98647.93	3600	0	78"
"2025.06.02	05:00:00	98647.87	98749.92	98620.39	98723.11	3600	0	78"
"2025.06.02	06:00:00	98723.05	98739.92	98663.50	98664.08	3600	0	78"
"2025.06.02	07:00:00	98664.02	98664.02	98537.98	98537.98	3600	0	78"
"2025.06.02	08:00:00	98537.92	98568.61	98513.50	98517.55	3600	0	78"
"2025.06.02	09:00:00	98517.49	98695.87	98491.75	98673.97	3600	0	78"
"2025.06.02	10:00:00	98673.91	98827.92	98669.05	98754.95	3600	0	78"
"2025.06.02	11:00:00	98754.89	98843.86	98748.89	98833.05	3600	0	78"
"2025.06.02	12:00:00	98832.99	98858.60	98760.40	98760.40	3600	0	78"
"2025.06.02	13:00:00	98760.34	98838.88	98727.88	98774.04	3600	0	78"
"2025.06.02	14:00:00	98773.98	98821.39	98742.96	98782.21	3600	0	78"
"2025.06.02	15:00:00	98782.15	98886.47	98765.30	98871.41	3600	0	78"
"2025.06.02	16:00:00	98871.35	98894.22	98805.48	98860.46	3600	0	78"
"2025.06.02	17:00:00	98860.40	98941.55	98828.37	98903.90	3600	0	78"
"2025.06.02	18:00:00	98903.84	98918.19	98831.01	98831.01	3600	0	78"
"2025.06.02	19:00:00	98830.95	98875.35	98781.54	98855.57	3600	0	78"
"2025.06.02	20:00:00	98855.51	98907.04	98816.57	98888.05	3600	0	78"
"2025.06.02	21:00:00	98887.99	98898.74	98794.38	98875.00	3600	0	78"
"2025.06.02	22:00:00	98874.94	98893.95	98733.39	98746.69	3600	0	78"
"2025.06.02	23:00:00	98746.63	98769.56	98700.56	98752.52	3600	0	78"
"2025.06.03	00:00:00	98752.46	98805.00	98725.20	98767.67	3600	0	78"
"2025.06.03	01:00:00	98767.61	98767.61	98688.83	98700.77	3600	0	78"
"2025.06.03	02:00:00	98700.71	98707.80	98610.82	98610.82	3600	0	78"
"2025.06.03	03:00:00	98610.76	98610.76	98493.93	98535.08	3600	0	78"
"2025.06.03	04:00:00	98535.02	98626.55	98532.56	98602.65	3600	0	78"
"2025.06.03	05:00:00	98602.59	98609.11	98479.40	98479.40	3600	0	78"
"2025.06.03	06:00:00	98479.34	98655.47	98474.60	98651.81	3600	0	78"
"2025.06.03	07:00:00	98651.75	98651.75	98537.32	98537.32	3600	0	78"
"2025.06.03	08:00:00	98537.26	98553.23	98410.63	98437.94	3600	0	78"
"2025.06.03	09:00:00	98437.88	98437.88	98379.16	98401.00	3600	0	78"
"2025.06.03	10:00:00	98400.94	98516.23	98364.94	98494.21	3600	0	78"
"2025.06.03	11:00:00	98494.15	98497.64	98410.45	98420.07	3600	0	78"
"2025.06.03	12:00:00	98420.01	98441.79	98326.18	98428.71	3600	0	78"
"2025.06.03	13:00:00	98428.65	98501.08	98408.43	98498.80	3600	0	78"
"2025.06.03	14:00:00	98498.74	98513.06	98432.52	98432.52	3600	0	78"
"2025.06.03	15:00:00	98432.46	98432.46	98327.20	98339.43	3600	0	78"
"2025.06.03	16:00:00	98339.37	98339.37	98245.22	98326.62	3600	0	78"
"2025.06.03	17:00:00	98326.56	98338.13	98247.65	98280.18	3600	0	78"
"2025.06.03	18:00:00	98280.12	98379.71	98210.10	98340.34	3600	0	78"
"2025.06.03	19:00:00	98340.28	98340.28	98273.70	98302.14	3600	0	78"
"2025.06.03	20:00:00	98302.08	98306.78	98153.77	98157.52	3600	0	78"
"2025.06.03	21:00:00	98157.46	98266.58	98070.92	98265.02	3601	0	78"
"2025.06.03	22:00:00	98264.96	98353.50	98212.94	98288.94	3599	0	78"
"2025.06.03	23:00:00	98288.88	98330.73	98261.90	98263.44	3601	0	78"
"2025.06.04	00:00:00	98263.38	98326.30	98248.25	98285.20	3600	0	78"
"2025.06.04	01:00:00	98285.14	98412.31	98250.52	98399.94	3600	0	78"
"2025.06.04	02:00:00	98399.88	98411.13	98310.35	98370.92	3600	0	78"
"2025.06.04	03:00:00	98370.86	98437.08	98349.32	98389.17	3600	0	78"
"2025.06.04	04:00:00	98389.11	98485.55	98330.06	98427.73	3600	0	78"
"2025.06.04	05:00:00	98427.67	98585.74	98412.37	98575.59	3600	0	78"
"2025.06.04	06:00:00	98575.53	98575.53	98448.57	98448.57	3600	0	78"
"2025.06.04	07:00:00	98448.51	98469.73	98358.72	98421.89	3600	0	78"
"2025.06.04	08:00:00	98421.83	98455.27	98362.70	98391.40	3600	0	78"
"2025.06.04	09:00:00	98391.34	98391.34	98329.78	98347.66	3600	0	78"
"2025.06.04	10:00:00	98347.60	98422.58	98289.04	98416.94	3600	0	78"
"2025.06.04	11:00:00	98416.88	98485.53	98379.99	98443.44	3600	0	78"
