"<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>"
"2025.04.21	04:00:00	99121.98	99349.93	99022.25	99349.81	14400	0	78"
"2025.04.21	08:00:00	99349.75	99349.75	99046.69	99084.27	14400	0	78"
"2025.04.21	12:00:00	99084.21	99327.32	99058.26	99254.54	14400	0	78"
"2025.04.21	16:00:00	99254.48	99457.26	99241.88	99427.99	14401	0	78"
"2025.04.21	20:00:00	99427.93	99586.84	99372.17	99515.42	14400	0	78"
"2025.04.22	00:00:00	99515.36	99543.63	99171.06	99189.39	14315	0	78"
"2025.04.22	04:00:00	99189.33	99189.33	98890.43	98951.66	14355	0	78"
"2025.04.22	08:00:00	98951.60	99180.73	98871.68	99146.65	14400	0	78"
"2025.04.22	12:00:00	99146.59	99409.14	99117.13	99356.60	14400	0	78"
"2025.04.22	16:00:00	99356.54	99374.94	99159.73	99165.69	14335	0	78"
"2025.04.22	20:00:00	99165.63	99165.63	98935.77	99024.28	14400	0	78"
"2025.04.23	00:00:00	99024.22	99054.09	98757.87	98821.31	14400	0	78"
"2025.04.23	04:00:00	98821.25	98822.72	98687.58	98765.37	14400	0	78"
"2025.04.23	08:00:00	98765.31	98765.31	98368.88	98433.48	14400	0	78"
"2025.04.23	12:00:00	98433.42	98686.03	98431.98	98671.03	14400	0	78"
"2025.04.23	16:00:00	98670.97	98670.97	98469.36	98625.78	14400	0	78"
"2025.04.23	20:00:00	98625.72	98963.56	98609.94	98940.52	14400	0	78"
"2025.04.24	00:00:00	98940.46	99225.45	98933.80	99032.38	14400	0	78"
"2025.04.24	04:00:00	99032.32	99061.90	98826.06	98998.35	14400	0	78"
"2025.04.24	08:00:00	98998.29	99406.92	98975.07	99380.10	14400	0	78"
"2025.04.24	12:00:00	99380.04	99418.03	99198.32	99265.56	14400	0	78"
"2025.04.24	16:00:00	99265.50	99320.19	99036.28	99048.69	14400	0	78"
"2025.04.24	20:00:00	99048.63	99130.39	98906.26	98958.37	14400	0	78"
"2025.04.25	00:00:00	98958.31	99167.47	98922.01	99154.09	14400	0	78"
"2025.04.25	04:00:00	99154.03	99396.19	99082.86	99321.11	14400	0	78"
"2025.04.25	08:00:00	99321.05	99321.05	99116.42	99116.42	14231	0	78"
"2025.04.25	12:00:00	99116.36	99129.40	98830.61	98830.61	14400	0	78"
"2025.04.25	16:00:00	98830.55	98860.65	98692.42	98763.06	14400	0	78"
"2025.04.25	20:00:00	98763.00	98806.81	98674.88	98706.96	14400	0	78"
"2025.04.26	00:00:00	98706.90	98706.90	98555.02	98657.75	14400	0	78"
"2025.04.26	04:00:00	98657.69	98657.69	98463.58	98546.73	14400	0	78"
"2025.04.26	08:00:00	98546.67	98878.39	98505.21	98864.65	14400	0	78"
"2025.04.26	12:00:00	98864.59	99190.90	98851.81	99058.91	14401	0	78"
"2025.04.26	16:00:00	99058.85	99058.85	98887.49	98920.65	14400	0	78"
"2025.04.26	20:00:00	98920.59	98929.02	98619.30	98653.43	14400	0	78"
"2025.04.27	00:00:00	98653.37	98685.34	98532.39	98656.90	14400	0	78"
"2025.04.27	04:00:00	98656.84	98656.84	98338.74	98338.74	14400	0	78"
"2025.04.27	08:00:00	98338.68	98455.01	98239.18	98423.22	14338	0	78"
"2025.04.27	12:00:00	98423.16	98504.53	98376.23	98394.47	14400	0	78"
"2025.04.27	16:00:00	98394.41	98494.78	98239.72	98485.12	14400	0	78"
"2025.04.27	20:00:00	98485.06	98738.80	98468.68	98535.05	14400	0	78"
"2025.04.28	00:00:00	98534.99	98662.58	98515.58	98542.87	14400	0	78"
"2025.04.28	04:00:00	98542.81	98699.42	98434.11	98449.38	14400	0	78"
"2025.04.28	08:00:00	98449.32	98526.37	98226.14	98309.64	14400	0	78"
"2025.04.28	12:00:00	98309.58	98338.52	98130.77	98177.70	14400	0	78"
"2025.04.28	16:00:00	98177.64	98279.00	98071.62	98134.30	14400	0	78"
"2025.04.28	20:00:00	98134.24	98280.76	98070.77	98251.66	14318	0	78"
"2025.04.29	00:00:00	98251.60	98370.54	98191.08	98327.56	14400	0	78"
"2025.04.29	04:00:00	98327.50	98359.32	98232.13	98345.02	14400	0	78"
"2025.04.29	08:00:00	98344.96	98451.38	98284.88	98305.10	14400	0	78"
"2025.04.29	12:00:00	98305.04	98389.34	98210.84	98244.39	14400	0	78"
"2025.04.29	16:00:00	98244.33	98259.75	98108.23	98202.24	14400	0	78"
"2025.04.29	20:00:00	98202.18	98225.10	97990.80	98012.11	14400	0	78"
"2025.04.30	00:00:00	98012.05	98021.79	97786.65	97917.97	14400	0	78"
"2025.04.30	04:00:00	97917.91	97987.27	97838.99	97899.69	14400	0	78"
"2025.04.30	08:00:00	97899.63	97933.11	97704.13	97806.49	14400	0	78"
"2025.04.30	12:00:00	97806.43	97815.92	97653.87	97778.92	14400	0	78"
"2025.04.30	16:00:00	97778.86	97826.18	97609.15	97637.42	14400	0	78"
"2025.04.30	20:00:00	97637.36	97900.47	97635.56	97825.32	14400	0	78"
"2025.05.01	00:00:00	97825.26	97892.20	97721.79	97768.15	14400	0	78"
"2025.05.01	04:00:00	97768.09	97768.09	97462.51	97481.07	14400	0	78"
"2025.05.01	08:00:00	97481.01	97481.01	96971.58	96971.58	14400	0	78"
"2025.05.01	12:00:00	96971.52	96985.01	96850.00	96901.84	14401	0	78"
"2025.05.01	16:00:00	96901.78	96922.51	96620.52	96685.43	14400	0	78"
"2025.05.01	20:00:00	96685.37	97011.74	96615.43	96943.38	14400	0	78"
"2025.05.02	00:00:00	96943.32	97005.74	96820.48	96883.04	14400	0	78"
"2025.05.02	04:00:00	96882.98	97204.48	96880.94	97072.90	14400	0	78"
"2025.05.02	08:00:00	97072.84	97185.65	97032.33	97148.43	14400	0	78"
"2025.05.02	12:00:00	97148.37	97148.37	96796.52	96846.00	14400	0	78"
"2025.05.02	16:00:00	96845.94	96917.00	96758.41	96868.18	14400	0	78"
"2025.05.02	20:00:00	96868.12	96892.16	96757.97	96765.02	14400	0	78"
"2025.05.03	00:00:00	96764.96	96837.86	96613.78	96627.41	14400	0	78"
"2025.05.03	04:00:00	96627.35	96670.13	96453.24	96600.09	14400	0	78"
"2025.05.03	08:00:00	96600.03	96790.45	96543.93	96672.92	14400	0	78"
"2025.05.03	12:00:00	96672.86	96735.97	96566.37	96717.28	14400	0	78"
"2025.05.03	16:00:00	96717.22	96736.25	96565.41	96650.19	14400	0	78"
"2025.05.03	20:00:00	96650.13	96676.94	96515.10	96674.90	14400	0	78"
"2025.05.04	00:00:00	96674.84	96749.30	96572.25	96602.67	14400	0	78"
"2025.05.04	04:00:00	96602.61	96785.66	96550.79	96764.55	14400	0	78"
"2025.05.04	08:00:00	96764.49	96803.74	96564.01	96688.02	14335	0	78"
"2025.05.04	12:00:00	96687.96	96783.34	96573.52	96573.52	14400	0	78"
"2025.05.04	16:00:00	96573.46	96795.70	96571.05	96705.92	14400	0	78"
"2025.05.04	20:00:00	96705.86	96705.86	96489.84	96558.55	14400	0	78"
"2025.05.05	00:00:00	96558.49	96782.57	96543.97	96671.88	14400	0	78"
"2025.05.05	04:00:00	96671.82	96862.56	96642.30	96831.90	14400	0	78"
"2025.05.05	08:00:00	96831.84	96913.96	96707.82	96776.04	14401	0	78"
"2025.05.05	12:00:00	96775.98	96894.54	96700.23	96813.05	14400	0	78"
"2025.05.05	16:00:00	96812.99	96919.19	96734.60	96778.34	14400	0	78"
"2025.05.05	20:00:00	96778.28	97058.76	96743.48	96845.10	14400	0	78"
"2025.05.06	00:00:00	96845.04	96923.76	96600.93	96639.51	14400	0	78"
"2025.05.06	04:00:00	96639.45	96695.49	96517.51	96537.48	14400	0	78"
"2025.05.06	08:00:00	96537.42	96537.42	96389.38	96409.40	14400	0	78"
"2025.05.06	12:00:00	96409.34	96418.79	96240.15	96322.37	14400	0	78"
"2025.05.06	16:00:00	96322.31	96322.31	96108.84	96222.57	14400	0	78"
"2025.05.06	20:00:00	96222.51	96289.62	96143.79	96248.16	14400	0	78"
"2025.05.07	00:00:00	96248.10	96470.18	96220.05	96437.36	14400	0	78"
"2025.05.07	04:00:00	96437.30	96690.11	96396.34	96657.11	14400	0	78"
"2025.05.07	08:00:00	96657.05	96804.64	96569.06	96595.71	14400	0	78"
"2025.05.07	12:00:00	96595.65	96713.19	96530.59	96654.14	14400	0	78"
"2025.05.07	16:00:00	96654.08	96885.99	96627.06	96876.45	14400	0	78"
"2025.05.07	20:00:00	96876.39	96996.14	96840.60	96866.31	14400	0	78"
"2025.05.08	00:00:00	96866.25	96866.25	96624.12	96698.56	14400	0	78"
"2025.05.08	04:00:00	96698.50	96837.40	96527.07	96527.07	14400	0	78"
"2025.05.08	08:00:00	96527.01	96543.58	96291.88	96433.12	14400	0	78"
"2025.05.08	12:00:00	96433.06	96523.78	96360.11	96383.12	14400	0	78"
"2025.05.08	16:00:00	96383.06	96526.18	96295.46	96295.46	14400	0	78"
"2025.05.08	20:00:00	96295.40	96593.83	96246.20	96565.66	14400	0	78"
"2025.05.09	00:00:00	96565.60	96645.01	96494.23	96604.66	14400	0	78"
"2025.05.09	04:00:00	96604.60	96628.48	96468.91	96505.41	14401	0	78"
"2025.05.09	08:00:00	96505.35	96505.35	96250.54	96446.37	14400	0	78"
"2025.05.09	12:00:00	96446.31	96718.90	96390.79	96650.56	14400	0	78"
"2025.05.09	16:00:00	96650.50	96954.19	96642.04	96942.61	14400	0	78"
"2025.05.09	20:00:00	96942.55	97411.13	96917.77	97400.55	14400	0	78"
"2025.05.10	00:00:00	97400.49	97568.80	97303.18	97529.41	14400	0	78"
"2025.05.10	04:00:00	97529.35	97594.14	97434.61	97547.70	14400	0	78"
"2025.05.10	08:00:00	97547.64	97778.24	97538.52	97652.23	14400	0	78"
"2025.05.10	12:00:00	97652.17	97721.73	97578.11	97629.24	14400	0	78"
"2025.05.10	16:00:00	97629.18	97678.16	97527.60	97582.60	14400	0	78"
"2025.05.10	20:00:00	97582.54	97647.45	97479.97	97514.11	14400	0	78"
"2025.05.11	00:00:00	97514.05	97581.29	97374.06	97479.50	14400	0	78"
"2025.05.11	04:00:00	97479.44	97592.99	97434.85	97557.79	14400	0	78"
"2025.05.11	08:00:00	97557.73	97740.80	97554.63	97606.75	14138	0	78"
"2025.05.11	12:00:00	97606.69	97717.71	97565.46	97639.19	14400	0	78"
"2025.05.11	16:00:00	97639.13	97725.15	97516.95	97522.04	14400	0	78"
"2025.05.11	20:00:00	97521.98	97540.40	97390.62	97502.74	14400	0	78"
"2025.05.12	00:00:00	97502.68	97796.81	97493.98	97533.89	14400	0	78"
"2025.05.12	04:00:00	97533.83	97633.46	97371.55	97372.60	14400	0	78"
"2025.05.12	08:00:00	97372.54	97452.79	97240.27	97367.64	14400	0	78"
"2025.05.12	12:00:00	97367.58	97446.57	97267.69	97313.91	14401	0	78"
"2025.05.12	16:00:00	97313.85	97512.49	97208.15	97499.59	14400	0	78"
"2025.05.12	20:00:00	97499.53	97499.53	97325.74	97397.20	14400	0	78"
"2025.05.13	00:00:00	97397.14	97409.21	97194.63	97266.00	14400	0	78"
"2025.05.13	04:00:00	97265.94	97318.94	97108.84	97269.61	14400	0	78"
"2025.05.13	08:00:00	97269.55	97370.67	97077.47	97095.69	14400	0	78"
"2025.05.13	12:00:00	97095.63	97218.22	97066.35	97105.15	14400	0	78"
"2025.05.13	16:00:00	97105.09	97128.39	96930.33	96977.68	14400	0	78"
"2025.05.13	20:00:00	96977.62	97088.12	96902.13	96909.73	14400	0	78"
"2025.05.14	00:00:00	96909.67	97225.45	96877.19	97188.13	14400	0	78"
"2025.05.14	04:00:00	97188.07	97188.07	96984.84	97014.80	14400	0	78"
"2025.05.14	08:00:00	97014.74	97214.07	96958.58	97168.74	14400	0	78"
"2025.05.14	12:00:00	97168.68	97221.31	97084.99	97206.92	14400	0	78"
"2025.05.14	16:00:00	97206.86	97313.59	97132.16	97132.16	14400	0	78"
"2025.05.14	20:00:00	97132.10	97384.16	97131.62	97290.21	14400	0	78"
"2025.05.15	00:00:00	97290.15	97400.88	97087.21	97128.57	14400	0	78"
"2025.05.15	04:00:00	97128.51	97128.51	96804.60	96828.61	14400	0	78"
"2025.05.15	08:00:00	96828.55	96844.85	96613.92	96700.24	14400	0	78"
"2025.05.15	12:00:00	96700.18	96736.33	96307.15	96401.07	14400	0	78"
"2025.05.15	16:00:00	96401.01	96414.79	96223.79	96239.99	14400	0	78"
"2025.05.15	20:00:00	96239.93	96336.16	96218.69	96304.67	14400	0	78"
"2025.05.16	00:00:00	96304.61	96348.06	96093.45	96227.13	14400	0	78"
"2025.05.16	04:00:00	96227.07	96254.20	96119.41	96234.70	14400	0	78"
"2025.05.16	08:00:00	96234.64	96487.14	96127.73	96475.96	14401	0	78"
"2025.05.16	12:00:00	96475.90	96614.64	96351.31	96391.68	14400	0	78"
"2025.05.16	16:00:00	96391.62	96716.57	96368.76	96693.20	14400	0	78"
"2025.05.16	20:00:00	96693.14	96716.28	96518.26	96606.73	14400	0	78"
"2025.05.17	00:00:00	96606.67	96799.54	96565.19	96565.19	14400	0	78"
"2025.05.17	04:00:00	96565.13	96647.78	96322.68	96386.21	14400	0	78"
"2025.05.17	08:00:00	96386.15	96400.42	96224.75	96328.61	14400	0	78"
"2025.05.17	12:00:00	96328.55	96371.02	96136.93	96136.93	14371	0	78"
"2025.05.17	16:00:00	96136.87	96161.91	95945.11	95992.46	14400	0	78"
"2025.05.17	20:00:00	95992.40	96143.07	95962.56	96079.10	14400	0	78"
"2025.05.18	00:00:00	96079.04	96079.04	95928.93	96043.03	14400	0	78"
"2025.05.18	04:00:00	96042.97	96299.49	96019.75	96138.02	14400	0	78"
"2025.05.18	08:00:00	96137.96	96271.95	96002.33	96016.74	14337	0	78"
"2025.05.18	12:00:00	96016.68	96072.90	95879.92	96055.50	14400	0	78"
"2025.05.18	16:00:00	96055.44	96084.02	95977.12	96006.92	14400	0	78"
"2025.05.18	20:00:00	96006.86	96275.47	95937.86	96252.07	14400	0	78"
"2025.05.19	00:00:00	96252.01	96388.39	96186.48	96356.85	14401	0	78"
"2025.05.19	04:00:00	96356.79	96412.14	96093.32	96107.66	14400	0	78"
"2025.05.19	08:00:00	96107.60	96404.74	96033.11	96366.74	14400	0	78"
"2025.05.19	12:00:00	96366.68	96559.81	96340.59	96517.70	14400	0	78"
"2025.05.19	16:00:00	96517.64	96775.43	96468.06	96757.84	14400	0	78"
"2025.05.19	20:00:00	96757.78	96826.31	96686.46	96730.38	14400	0	78"
"2025.05.20	00:00:00	96730.32	96826.70	96557.59	96825.68	14400	0	78"
"2025.05.20	04:00:00	96825.62	96946.37	96814.56	96901.22	14400	0	78"
"2025.05.20	08:00:00	96901.16	97054.06	96878.87	97002.20	14400	0	78"
"2025.05.20	12:00:00	97002.14	97055.57	96888.46	97017.59	14400	0	78"
"2025.05.20	16:00:00	97017.53	97049.84	96906.62	96944.86	14400	0	78"
"2025.05.20	20:00:00	96944.80	97279.67	96920.67	97161.72	14400	0	78"
"2025.05.21	00:00:00	97161.66	97291.20	97138.35	97202.17	14400	0	78"
"2025.05.21	04:00:00	97202.11	97336.37	97182.50	97224.52	14400	0	78"
"2025.05.21	08:00:00	97224.46	97391.71	97218.09	97286.93	14400	0	78"
"2025.05.21	12:00:00	97286.87	97361.70	97151.40	97226.25	14400	0	78"
"2025.05.21	16:00:00	97226.19	97404.58	97220.07	97345.99	14400	0	78"
"2025.05.21	20:00:00	97345.93	97499.27	97318.56	97408.18	14400	0	78"
"2025.05.22	00:00:00	97408.12	97408.12	97248.08	97288.98	14400	0	78"
"2025.05.22	04:00:00	97288.92	97354.06	96985.87	96999.91	14400	0	78"
"2025.05.22	08:00:00	96999.85	97032.32	96805.65	96876.12	14400	0	78"
"2025.05.22	12:00:00	96876.06	97106.87	96843.60	96989.02	14400	0	78"
"2025.05.22	16:00:00	96988.96	96996.75	96771.10	96771.10	14401	0	78"
"2025.05.22	20:00:00	96771.04	96939.85	96693.97	96804.08	14400	0	78"
"2025.05.23	00:00:00	96804.02	97024.81	96712.93	96995.82	14400	0	78"
"2025.05.23	04:00:00	96995.76	97180.67	96974.33	97064.34	14400	0	78"
"2025.05.23	08:00:00	97064.28	97064.28	96905.26	97008.22	14400	0	78"
"2025.05.23	12:00:00	97008.16	97113.11	96972.06	97004.38	14400	0	78"
"2025.05.23	16:00:00	97004.32	97004.32	96683.17	96722.02	14400	0	78"
"2025.05.23	20:00:00	96721.96	96928.33	96700.30	96726.85	14400	0	78"
"2025.05.24	00:00:00	96726.79	96768.18	96618.57	96674.37	14400	0	78"
"2025.05.24	04:00:00	96674.31	96794.87	96646.71	96780.47	14400	0	78"
"2025.05.24	08:00:00	96780.41	97091.13	96695.44	97048.95	14400	0	78"
"2025.05.24	12:00:00	97048.89	97097.83	96821.89	96905.63	14400	0	78"
"2025.05.24	16:00:00	96905.57	96905.57	96753.06	96814.32	14400	0	78"
"2025.05.24	20:00:00	96814.26	97039.40	96769.20	97034.60	14400	0	78"
"2025.05.25	00:00:00	97034.54	97109.00	96801.16	97044.04	14400	0	78"
"2025.05.25	04:00:00	97043.98	97147.38	96940.54	97126.33	14400	0	78"
"2025.05.25	08:00:00	97126.27	97264.55	97088.99	97126.49	14336	0	78"
"2025.05.25	12:00:00	97126.43	97204.69	97082.49	97101.37	14400	0	78"
"2025.05.25	16:00:00	97101.31	97176.13	96890.76	96904.17	14400	0	78"
"2025.05.25	20:00:00	96904.11	97011.21	96792.81	96994.93	14400	0	78"
"2025.05.26	00:00:00	96994.87	97196.95	96992.59	97131.94	14400	0	78"
"2025.05.26	04:00:00	97131.88	97321.88	97129.00	97221.30	14400	0	78"
"2025.05.26	08:00:00	97221.24	97347.65	97190.75	97322.30	14400	0	78"
"2025.05.26	12:00:00	97366.78	97482.81	97359.08	97379.63	14400	0	78"
"2025.05.26	16:00:00	97379.57	97423.47	97061.90	97124.00	14400	0	78"
"2025.05.26	20:00:00	97123.94	97154.65	96913.49	96913.49	14400	0	78"
"2025.05.27	00:00:00	96913.43	97065.71	96883.37	97010.65	14400	0	78"
"2025.05.27	04:00:00	97010.59	97022.49	96774.24	96846.70	14400	0	78"
"2025.05.27	08:00:00	96846.64	97010.52	96808.54	96992.46	14359	0	78"
"2025.05.27	12:00:00	96992.40	97418.96	96992.16	97311.19	14400	0	78"
"2025.05.27	16:00:00	97311.13	97816.73	97231.63	97812.77	14401	0	78"
"2025.05.27	20:00:00	97812.71	97829.78	97561.13	97593.61	14400	0	78"
"2025.05.28	00:00:00	97593.55	97598.53	97321.77	97334.06	14352	0	78"
"2025.05.28	04:00:00	97334.00	97451.40	97221.95	97325.03	14400	0	78"
"2025.05.28	08:00:00	97324.97	97439.28	97245.91	97364.05	14400	0	78"
"2025.05.28	12:00:00	97363.99	97548.92	97235.51	97426.93	14400	0	78"
"2025.05.28	16:00:00	97426.87	97612.70	97392.31	97480.70	14400	0	78"
"2025.05.28	20:00:00	97480.64	97691.48	97403.84	97624.66	14400	0	78"
"2025.05.29	00:00:00	97624.60	97693.23	97527.01	97634.16	14400	0	78"
"2025.05.29	04:00:00	97634.10	97742.74	97582.20	97631.49	14400	0	78"
"2025.05.29	08:00:00	97631.43	97691.89	97418.51	97608.92	14400	0	78"
"2025.05.29	12:00:00	97608.86	97777.56	97528.10	97689.84	14400	0	78"
"2025.05.29	16:00:00	97689.78	97763.89	97602.75	97646.17	14400	0	78"
"2025.05.29	20:00:00	97646.11	97771.69	97610.13	97715.95	14400	0	78"
"2025.05.30	00:00:00	97715.89	97907.41	97664.80	97664.80	14400	0	78"
"2025.05.30	04:00:00	97664.74	97946.88	97645.72	97901.75	14400	0	78"
"2025.05.30	08:00:00	97901.69	98133.73	97885.01	98129.89	14400	0	78"
"2025.05.30	12:00:00	98129.83	98372.24	98075.31	98364.67	14285	0	78"
"2025.05.30	16:00:00	98364.61	98528.85	98260.49	98516.01	14400	0	78"
"2025.05.30	20:00:00	98515.95	98515.95	98277.69	98333.40	14400	0	78"
"2025.05.31	00:00:00	98333.34	98392.02	98196.17	98244.22	14400	0	78"
"2025.05.31	04:00:00	98244.16	98276.62	98072.81	98083.41	14319	0	78"
"2025.05.31	08:00:00	98083.35	98083.35	97880.47	97889.25	14400	0	78"
"2025.05.31	12:00:00	97889.19	98023.20	97735.28	98007.80	14401	0	78"
"2025.05.31	16:00:00	98007.74	98104.68	97861.62	98014.50	14400	0	78"
"2025.05.31	20:00:00	98014.44	98222.47	97945.76	98136.09	14400	0	78"
"2025.06.01	00:00:00	98136.03	98204.33	97981.44	98110.00	14400	0	78"
"2025.06.01	04:00:00	98109.94	98304.61	98074.68	98300.17	14400	0	78"
"2025.06.01	08:00:00	98300.11	98310.60	98125.23	98138.37	14258	0	78"
"2025.06.01	12:00:00	98138.31	98155.30	97898.66	97930.03	14272	0	78"
"2025.06.01	16:00:00	97929.97	98101.79	97771.41	98098.13	14400	0	78"
"2025.06.01	20:00:00	98098.07	98324.44	98080.02	98318.80	14400	0	78"
"2025.06.02	00:00:00	98318.74	98561.00	98247.23	98549.08	14400	0	78"
"2025.06.02	04:00:00	98549.02	98749.92	98532.70	98537.98	14400	0	78"
"2025.06.02	08:00:00	98537.92	98843.86	98491.75	98833.05	14400	0	78"
"2025.06.02	12:00:00	98832.99	98886.47	98727.88	98871.41	14400	0	78"
"2025.06.02	16:00:00	98871.35	98941.55	98781.54	98855.57	14400	0	78"
"2025.06.02	20:00:00	98855.51	98907.04	98700.56	98752.52	14400	0	78"
"2025.06.03	00:00:00	98752.46	98805.00	98493.93	98535.08	14400	0	78"
"2025.06.03	04:00:00	98535.02	98655.47	98474.60	98537.32	14400	0	78"
"2025.06.03	08:00:00	98537.26	98553.23	98364.94	98420.07	14400	0	78"
"2025.06.03	12:00:00	98420.01	98513.06	98326.18	98339.43	14400	0	78"
"2025.06.03	16:00:00	98339.37	98379.71	98210.10	98302.14	14400	0	78"
"2025.06.03	20:00:00	98302.08	98353.50	98070.92	98263.44	14401	0	78"
"2025.06.04	00:00:00	98263.38	98437.08	98248.25	98389.17	14400	0	78"
"2025.06.04	04:00:00	98389.11	98585.74	98330.06	98421.89	14400	0	78"
"2025.06.04	08:00:00	98421.83	98485.53	98289.04	98443.44	14400	0	78"
"2025.06.04	12:00:00	98443.38	98592.82	98390.10	98461.53	14400	0	78"
"2025.06.04	16:00:00	98461.47	98582.29	98412.46	98517.89	14400	0	78"
"2025.06.04	20:00:00	98517.83	98557.81	98412.99	98482.19	14400	0	78"
"2025.06.05	00:00:00	98482.13	98598.76	98409.89	98409.89	14400	0	78"
"2025.06.05	04:00:00	98409.83	98467.99	98210.48	98317.85	14400	0	78"
"2025.06.05	08:00:00	98317.79	98411.73	98234.44	98337.06	14400	0	78"
"2025.06.05	12:00:00	98337.00	98389.59	98148.91	98187.26	14400	0	78"
"2025.06.05	16:00:00	98187.20	98271.76	97968.09	97968.09	14400	0	78"
"2025.06.05	20:00:00	97968.03	97968.03	97615.29	97653.73	14400	0	78"
"2025.06.06	00:00:00	97653.67	97812.27	97613.41	97806.05	14400	0	78"
"2025.06.06	04:00:00	97805.99	98008.52	97731.24	97969.88	14400	0	78"
"2025.06.06	08:00:00	97969.82	98032.50	97698.89	98021.76	14400	0	78"
"2025.06.06	12:00:00	98021.70	98023.05	97781.35	97815.46	14400	0	78"
"2025.06.06	16:00:00	97815.40	97921.40	97727.28	97859.01	14400	0	78"
"2025.06.06	20:00:00	97858.95	97934.54	97713.26	97851.86	14400	0	78"
"2025.06.07	00:00:00	97851.80	98189.79	97757.00	98185.77	14400	0	78"
"2025.06.07	04:00:00	98185.71	98185.71	97965.66	98005.85	14400	0	78"
"2025.06.07	08:00:00	98005.79	98177.49	97883.38	98170.05	14400	0	78"
"2025.06.07	12:00:00	98169.99	98360.26	98138.95	98356.82	14400	0	78"
"2025.06.07	16:00:00	98356.76	98522.61	98328.20	98478.67	14400	0	78"
"2025.06.07	20:00:00	98478.61	98489.83	98346.05	98411.69	14400	0	78"
"2025.06.08	00:00:00	98411.63	98575.88	98398.73	98512.81	14401	0	78"
"2025.06.08	04:00:00	98512.75	98512.75	98285.94	98347.84	14400	0	78"
"2025.06.08	08:00:00	98347.78	98550.71	98218.47	98535.11	14399	0	78"
"2025.06.08	12:00:00	98535.05	98535.05	98286.52	98363.62	14400	0	78"
"2025.06.08	16:00:00	98363.56	98415.49	98223.83	98398.63	14400	0	78"
"2025.06.08	20:00:00	98398.57	98508.60	98308.82	98308.82	14400	0	78"
"2025.06.09	00:00:00	98308.76	98447.31	98223.67	98369.79	14400	0	78"
"2025.06.09	04:00:00	98369.73	98369.73	98048.30	98073.55	14400	0	78"
"2025.06.09	08:00:00	98073.49	98213.02	98037.63	98086.56	14400	0	78"
"2025.06.09	12:00:00	98086.50	98201.78	97985.19	97985.19	14400	0	78"
"2025.06.09	16:00:00	97985.13	98140.93	97969.06	98088.47	14400	0	78"
"2025.06.09	20:00:00	98088.41	98088.41	97744.89	97778.84	14400	0	78"
"2025.06.10	00:00:00	97778.78	97849.84	97641.58	97641.58	14400	0	78"
"2025.06.10	04:00:00	97641.52	97900.66	97633.36	97775.55	14400	0	78"
"2025.06.10	08:00:00	97775.49	98006.82	97756.59	97888.84	14400	0	78"
"2025.06.10	12:00:00	97888.78	97921.27	97752.47	97881.71	14400	0	78"
"2025.06.10	16:00:00	97881.65	97989.78	97832.53	97866.16	14400	0	78"
"2025.06.10	20:00:00	97866.10	98018.90	97841.38	97973.30	14400	0	78"
"2025.06.11	00:00:00	97973.24	98133.94	97853.21	98116.64	14400	0	78"
"2025.06.11	04:00:00	98116.58	98320.79	98100.80	98262.54	14400	0	78"
"2025.06.11	08:00:00	98262.48	98296.82	98112.89	98238.56	14400	0	78"
"2025.06.11	12:00:00	98238.50	98497.47	98154.40	98491.83	14400	0	78"
"2025.06.11	16:00:00	98491.77	98576.38	98383.85	98405.38	14400	0	78"
"2025.06.11	20:00:00	98405.32	98656.08	98403.34	98624.58	14400	0	78"
"2025.06.12	00:00:00	98624.52	98725.63	98512.51	98555.88	14401	0	78"
"2025.06.12	04:00:00	98555.82	98825.69	98507.34	98814.75	14400	0	78"
"2025.06.12	08:00:00	98814.69	99321.77	98805.33	99297.66	14400	0	78"
"2025.06.12	12:00:00	99297.60	99377.31	99203.18	99222.62	14400	0	78"
"2025.06.12	16:00:00	99222.56	99315.33	99187.41	99312.21	14400	0	78"
"2025.06.12	20:00:00	99312.15	99326.08	98983.53	98983.53	14400	0	78"
"2025.06.13	00:00:00	98983.47	99087.03	98892.35	98986.37	14400	0	78"
"2025.06.13	04:00:00	98986.31	99270.79	98978.21	99161.90	14400	0	78"
"2025.06.13	08:00:00	99161.84	99233.07	99047.85	99047.85	14400	0	78"
"2025.06.13	12:00:00	99047.79	99100.59	98862.54	98894.73	14400	0	78"
"2025.06.13	16:00:00	98894.67	98894.67	98630.36	98678.02	14400	0	78"
"2025.06.13	20:00:00	98677.96	98873.97	98617.94	98683.21	14400	0	78"
"2025.06.14	00:00:00	98683.15	98938.49	98681.71	98911.25	14400	0	78"
"2025.06.14	04:00:00	98911.19	99061.68	98614.52	98647.76	14400	0	78"
"2025.06.14	08:00:00	98647.70	98766.30	98577.19	98610.96	14400	0	78"
"2025.06.14	12:00:00	98610.90	98633.10	98433.62	98460.98	14400	0	78"
"2025.06.14	16:00:00	98460.92	98460.92	98263.47	98343.63	14400	0	78"
"2025.06.14	20:00:00	98343.57	98372.94	98084.23	98180.16	14400	0	78"
"2025.06.15	00:00:00	98180.10	98199.67	97848.01	97863.73	14400	0	78"
"2025.06.15	04:00:00	97863.67	97956.28	97765.86	97766.92	14400	0	78"
